-565.521
-335.264
-212.289
-201.887
-8.43799
-4.26283
-2.59931
-2.54982
-2.51035
-2.4934
-2.39179
-2.37527
-2.36122
-2.3331
-2.29605
-2.28685
-2.24775
-2.24629
-2.19853
-2.10478
-2.102
-2.07367
-2.07203
-2.06595
-2.0231
-1.98979
-1.97676
-1.94231
-1.80955
-1.77947
-1.76352
-1.74711
0.0467092
0.0941778
0.113212
0.119676
0.152174
0.236151
0.276958
0.306592
0.317994
0.383291
0.428612
0.443198
0.448635
0.463439
0.480242
0.504588
0.511857
0.604094
0.643641
0.681131
0.76075
0.777851
0.825649
0.864616
0.947062
0.950412
2.48455
2.60138
2.60342
2.60424
2.72441
2.76208
2.7919
2.7963
2.88457
2.91383
2.92767
3.03573
3.0454
3.04817
3.12679
3.18448
3.19773
3.2096
3.22954
3.25869
3.27122
3.28357
3.32862
3.37051
3.38152
3.39454
3.3955
3.49963
3.50758
3.546
3.60065
3.6189
3.683
3.69904
3.71275
4.32211
5.59432
6.63698
202.11
202.705
330.825
557.838
